Verdict,Speaker,Text,Speaker_title,Speaker_party,File_id,Sentence_id,Length,Line_number,Sentiment,Checked? ,CNN,Reuters,AP News,NYT,Atlantic,Politifact,WashPost,Fact Check,times fact-checked
-1,Obama,"Cutting our education budget, that's not a smart choice.",President,DEMOCRAT,2012-10-22.txt,27907,9,1047,-0.755755,0,0,0,0,0,0,0,0,0,0
-1,Obama,That will not help us compete with China.,President,DEMOCRAT,2012-10-22.txt,27908,8,1048,-0.43672,0,0,0,0,0,0,0,0,0,0
-1,Obama,"Cutting our investments in research and technology, that's not a smart choice.",President,DEMOCRAT,2012-10-22.txt,27909,12,1049,-0.590227,0,0,0,0,0,0,0,0,0,0
1,Obama,That will not help us compete with China.,President,DEMOCRAT,2012-10-22.txt,27910,8,1050,-0.43672,0,0,0,0,0,0,0,0,0,0
1,Obama,"Bringing down our deficit by adding $7 trillion of tax cuts and military spending that our military is not asking for, before we even get to the debt that we currently have, that is not going to make us more competitive.",President,DEMOCRAT,2012-10-22.txt,27911,41,1051,-0.852536,0,0,0,0,0,0,0,0,0,0
1,Obama,Those are the kinds of choices that the American people face right now.,President,DEMOCRAT,2012-10-22.txt,27912,13,1052,0.49578,0,0,0,0,0,0,0,0,0,0
-1,Obama,"Having a tax code that rewards companies that are shipping jobs overseas instead of companies that are investing here in the United States, that will not make us more competitive.",President,DEMOCRAT,2012-10-22.txt,27913,30,1053,0,0,0,0,0,0,0,0,0,0,0
1,Obama,"And the one thing that I'm absolutely clear about is that after a decade in which we saw drift, jobs being shipped overseas, nobody championing American workers and American businesses, we've now begun to make some real progress.",President,DEMOCRAT,2012-10-22.txt,27914,38,1054,0.822738,0,0,0,0,0,0,0,0,0,0
-1,Obama,What we can't do is go back to the same policies that got us into such difficulty in the first place.,President,DEMOCRAT,2012-10-22.txt,27915,21,1055,-0.522273,0,0,0,0,0,0,0,0,0,0
-1,Obama,That's why we have to move forward and not go back.,President,DEMOCRAT,2012-10-22.txt,27916,11,1056,-0.732926,0,0,0,0,0,0,0,0,0,0
-1,Romney,"I couldn't agree more about going forward, but I certainly don't want to go back to the policies of the last four years.",Governor,REPUBLICAN,2012-10-22.txt,27917,23,1057,-0.702284,0,0,0,0,0,0,0,0,0,0
1,Romney,"The policies of the last four years have seen incomes in America decline every year for middle income families, now down $4,300 during your term.",Governor,REPUBLICAN,2012-10-22.txt,27918,25,1058,-0.596806,1,0,0,0,0,0,1,0,0,1
1,Romney,Twenty-three million Americans still struggling to find a good job.,Governor,REPUBLICAN,2012-10-22.txt,27919,10,1059,-0.717545,0,0,0,0,0,0,0,0,0,0
1,Romney,When you came to office 32 million people on food stamps.,Governor,REPUBLICAN,2012-10-22.txt,27920,11,1060,0,0,0,0,0,0,0,0,0,0,0
1,Romney,"Today, 47 million people on food stamps.",Governor,REPUBLICAN,2012-10-22.txt,27921,7,1061,0,0,0,0,0,0,0,0,0,0,0
1,Romney,"When you came to office, just over $10 trillion in debt, now $16 trillion in debt.",Governor,REPUBLICAN,2012-10-22.txt,27922,16,1062,-0.557651,0,0,0,0,0,0,0,0,0,0
1,Romney,You said by now we'd be at 5.4 percent unemployment.,Governor,REPUBLICAN,2012-10-22.txt,27924,10,1064,-0.375684,0,0,0,0,0,0,0,0,0,0
1,Romney,We're 9 million jobs short of that.,Governor,REPUBLICAN,2012-10-22.txt,27925,7,1065,-0.456229,0,0,0,0,0,0,0,0,0,0
0,Romney,I've met some of those people.,Governor,REPUBLICAN,2012-10-22.txt,27926,6,1066,0,0,0,0,0,0,0,0,0,0,0
0,Romney,"I've met them in Appleton, Wisconsin.",Governor,REPUBLICAN,2012-10-22.txt,27927,6,1067,0,0,0,0,0,0,0,0,0,0,0
1,Romney,"I met a young woman in -- in Philadelphia who's coming out of -- out of college, can't find work.",Governor,REPUBLICAN,2012-10-22.txt,27928,20,1068,-0.410784,0,0,0,0,0,0,0,0,0,0
0,Romney,I've been -- Ann was with someone just the other day that was just weeping about not being able to get work.,Governor,REPUBLICAN,2012-10-22.txt,27929,22,1069,-0.497705,0,0,0,0,0,0,0,0,0,0
-1,Romney,"It's just a tragedy in a nation so prosperous as ours, that the last four years have been so hard.",Governor,REPUBLICAN,2012-10-22.txt,27930,20,1070,0.747732,0,0,0,0,0,0,0,0,0,0
-1,Romney,"And that's why it's so critical, that we make America once again the most attractive place in the world to start businesses, to build jobs, to grow the economy.",Governor,REPUBLICAN,2012-10-22.txt,27931,29,1071,0.85995,0,0,0,0,0,0,0,0,0,0
-1,Romney,And that's not going to happen by just hiring teachers.,Governor,REPUBLICAN,2012-10-22.txt,27932,10,1072,-0.491236,0,0,0,0,0,0,0,0,0,0
-1,Romney,"Look, I love to -- I love teachers, and I'm happy to have states and communities that want to hire teachers do that.",Governor,REPUBLICAN,2012-10-22.txt,27933,23,1073,0.877379,0,0,0,0,0,0,0,0,0,0
-1,Romney,"By the way, I don't like to have the federal government start pushing its weight deeper and deeper into our schools.",Governor,REPUBLICAN,2012-10-22.txt,27934,21,1074,-0.731574,0,0,0,0,0,0,0,0,0,0
-1,Romney,Let the states and localities do that.,Governor,REPUBLICAN,2012-10-22.txt,27935,7,1075,0,0,0,0,0,0,0,0,0,0,0
1,Romney,The federal government didn't hire our teachers.,Governor,REPUBLICAN,2012-10-22.txt,27937,7,1077,-0.456089,0,0,0,0,0,0,0,0,0,0
-1,Romney,But I want to get our private sector growing and I know how to do it.,Governor,REPUBLICAN,2012-10-22.txt,27940,16,1080,-0.296886,0,0,0,0,0,0,0,0,0,0
-1,Obama,"Well, thank you very much, Bob, Governor Romney, and to Lynn University.",President,DEMOCRAT,2012-10-22.txt,27947,12,1087,0.731285,0,0,0,0,0,0,0,0,0,0
-1,Obama,"You've now heard three debates, months of campaigning and way too many TV commercials.",President,DEMOCRAT,2012-10-22.txt,27948,14,1088,-0.526719,0,0,0,0,0,0,0,0,0,0
-1,Obama,And now you've got a choice.,President,DEMOCRAT,2012-10-22.txt,27949,6,1089,0,0,0,0,0,0,0,0,0,0,0
1,Obama,"Over the last four years we've made real progress digging our way out of policies that gave us two prolonged wars, record deficits and the worst economic crisis since the Great Depression.",President,DEMOCRAT,2012-10-22.txt,27950,32,1090,-0.792054,0,0,0,0,0,0,0,0,0,0
-1,Obama,"And Governor Romney wants to take us back to those policies, a foreign policy that's wrong and reckless, economic policies that won't create jobs, won't reduce our deficit, but will make sure that folks at the very top don't have to play by the same rules that you do.",President,DEMOCRAT,2012-10-22.txt,27951,49,1091,-0.635216,0,0,0,0,0,0,0,0,0,0
-1,Obama,And I've got a different vision for America.,President,DEMOCRAT,2012-10-22.txt,27952,8,1092,0.59432,0,0,0,0,0,0,0,0,0,0
-1,Obama,I want to build on our strengths.,President,DEMOCRAT,2012-10-22.txt,27953,7,1093,0.405668,0,0,0,0,0,0,0,0,0,0
1,Obama,"And I've put forward a plan to make sure that we're bringing manufacturing jobs back to our shores by rewarding companies and small businesses that are investing here, not overseas.",President,DEMOCRAT,2012-10-22.txt,27954,30,1094,0.615215,0,0,0,0,0,0,0,0,0,0
-1,Obama,I want to make sure we've got the best education system in the world.,President,DEMOCRAT,2012-10-22.txt,27955,14,1095,0.298501,0,0,0,0,0,0,0,0,0,0
1,Obama,And we're retaining our workers for the jobs of tomorrow.,President,DEMOCRAT,2012-10-22.txt,27956,10,1096,0.597614,0,0,0,0,0,0,0,0,0,0
-1,Obama,I want to control our own energy by developing oil and natural gas but also the energy sources of the future.,President,DEMOCRAT,2012-10-22.txt,27957,21,1097,0,0,0,0,0,0,0,0,0,0,0
-1,Obama,"As Commander in Chief, I will maintain the strongest military in the world, keep faith with our troops and go after those who would do us harm.",President,DEMOCRAT,2012-10-22.txt,27959,27,1099,0.583037,0,0,0,0,0,0,0,0,0,0
-1,Obama,"but after a decade of war, I think we all recognize we've got to do some nation building here at home, rebuilding our roads, our bridges and especially caring for our Veterans who sacrificed so much for our freedom.",President,DEMOCRAT,2012-10-22.txt,27960,39,1100,0.662761,0,0,0,0,0,0,0,0,0,0
-1,Obama,I will fight for your families and I will work every single day to make sure that America continues to be the greatest nation on earth.,President,DEMOCRAT,2012-10-22.txt,27962,26,1102,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,"Bob, Mr. President, folks at Lynn University, good to be with you.",Governor,REPUBLICAN,2012-10-22.txt,27966,12,1106,0.381428,0,0,0,0,0,0,0,0,0,0
-1,Romney,I'm excited about our prospects as a nation.,Governor,REPUBLICAN,2012-10-22.txt,27968,8,1108,0.872889,0,0,0,0,0,0,0,0,0,0
-1,Romney,I want to see peace.,Governor,REPUBLICAN,2012-10-22.txt,27969,5,1109,0.241239,0,0,0,0,0,0,0,0,0,0
-1,Romney,I want to see growing peace in this country.,Governor,REPUBLICAN,2012-10-22.txt,27970,9,1110,0.236171,0,0,0,0,0,0,0,0,0,0
-1,Romney,We have an opportunity to have real leadership.,Governor,REPUBLICAN,2012-10-22.txt,27972,8,1112,0.558294,0,0,0,0,0,0,0,0,0,0
-1,Romney,America's going to have that kind of leadership and continue to promote principles of peace to make a world a safer place and make people in this country more confident that their future is secure.,Governor,REPUBLICAN,2012-10-22.txt,27973,35,1113,0.986569,0,0,0,0,0,0,0,0,0,0
-1,Romney,I also want to make sure that we get this economy going.,Governor,REPUBLICAN,2012-10-22.txt,27974,12,1114,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,And there are two very different paths the country can take.,Governor,REPUBLICAN,2012-10-22.txt,27975,11,1115,0,0,0,0,0,0,0,0,0,0,0
1,Romney,"One is a path represented by the president, which at the end of four years would mean we'd have $20 trillion in debt heading towards Greece.",Governor,REPUBLICAN,2012-10-22.txt,27976,26,1116,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,I'll get us on track to a balanced budget.,Governor,REPUBLICAN,2012-10-22.txt,27977,9,1117,0.333389,0,0,0,0,0,0,0,0,0,0
1,Romney,The president's path will mean continuing declining in take-home pay.,Governor,REPUBLICAN,2012-10-22.txt,27978,10,1118,-0.493687,0,0,0,0,0,0,0,0,0,0
-1,Romney,I want to make sure our take-home pay turns around and starts to grow.,Governor,REPUBLICAN,2012-10-22.txt,27979,14,1119,0,0,0,0,0,0,0,0,0,0,0
1,Romney,The president's path will mean continuing declining in take-home pay.,Governor,REPUBLICAN,2012-10-22.txt,27980,10,1120,-0.493687,0,0,0,0,0,0,0,0,0,0
-1,Romney,I want to make sure take-home pay turns around and starts to grow.,Governor,REPUBLICAN,2012-10-22.txt,27981,13,1121,0,0,0,0,0,0,0,0,0,0,0
1,Romney,The president's path means 20 million people out of work struggling for a good job.,Governor,REPUBLICAN,2012-10-22.txt,27982,15,1122,-0.353091,0,0,0,0,0,0,0,0,0,0
-1,Romney,I'll get people back to work with 12 million new jobs.,Governor,REPUBLICAN,2012-10-22.txt,27983,11,1123,-0.340383,0,0,0,0,0,0,0,0,0,0
-1,Romney,"I'm going to make sure that we get people off of food stamps, not by cutting the program, but by getting them good jobs.",Governor,REPUBLICAN,2012-10-22.txt,27984,24,1124,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,"America's going to come back, and for that to happen, we're going to have to have a president who can work across the aisle.",Governor,REPUBLICAN,2012-10-22.txt,27985,24,1125,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,I learned how to get along on the other side of the aisle.,Governor,REPUBLICAN,2012-10-22.txt,27987,13,1127,0.261808,0,0,0,0,0,0,0,0,0,0
-1,Romney,We've got to do that in Washington.,Governor,REPUBLICAN,2012-10-22.txt,27988,7,1128,0,0,0,0,0,0,0,0,0,0,0
-1,Romney,"I know what it takes to get this country back, and will work with good Democrats and good Republicans to do that.",Governor,REPUBLICAN,2012-10-22.txt,27990,22,1130,-0.573743,0,0,0,0,0,0,0,0,0,0
-1,Romney,This nation is the hope of the earth.,Governor,REPUBLICAN,2012-10-22.txt,27991,8,1131,0.213616,0,0,0,0,0,0,0,0,0,0
-1,Romney,We've been blessed by having a nation that's free and prosperous thanks to the contributions of the greatest generation.,Governor,REPUBLICAN,2012-10-22.txt,27992,19,1132,0.972798,0,0,0,0,0,0,0,0,0,0
-1,Romney,They've held a torch for the world to see -- the torch of freedom and hope and opportunity.,Governor,REPUBLICAN,2012-10-22.txt,27993,18,1133,0.739609,0,0,0,0,0,0,0,0,0,0
-1,Romney,"Now, it's our turn to take that torch.",Governor,REPUBLICAN,2012-10-22.txt,27994,8,1134,-0.252223,0,0,0,0,0,0,0,0,0,0
-1,Romney,I'm convinced we'll do it.,Governor,REPUBLICAN,2012-10-22.txt,27995,5,1135,0.671467,0,0,0,0,0,0,0,0,0,0
-1,Romney,I'd like to be that leader with your support.,Governor,REPUBLICAN,2012-10-22.txt,27997,9,1137,0.71089,0,0,0,0,0,0,0,0,0,0
-1,Romney,"I'll lead you in an open and honest way, and I ask for your vote.",Governor,REPUBLICAN,2012-10-22.txt,27999,15,1139,0.78779,0,0,0,0,0,0,0,0,0,0
-1,Romney,I'd like to be the next president of the United States to support and help this great nation and to make sure that we all together remain America as the hope of the earth.,Governor,REPUBLICAN,2012-10-22.txt,28000,34,1140,0.905754,0,0,0,0,0,0,0,0,0,0
